"","Results.reception.time","MD5.hash.of.participant.s.IP.address","Controller.name","Order.number.of.item","Inner.element.number","Label","Latin.Square.Group","PennElementType","PennElementName","Parameter","Value","EventTime","ParticipantID","group","item","sentence","lexicon","quantifier","noun","condition","imga","imgb","Reading.time","Newline.","Sentence..or.sentence.MD5.","Comments"
"22135",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",20,0,"alvos","NULL","Selector","respostaalvos","Selection","imga",1696359882928,"M2","C",7,"A turista encontrou muita capa em Boston.","capa","QS","NC","QS+NC","img1.png","img2.png","imga;imgb","","",""
"22136",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",20,0,"alvos","NULL","PennController","20","_Trial_","End",1696359883776,"M2","C",7,"A turista encontrou muita capa em Boston.","capa","QS","NC","QS+NC","img1.png","img2.png","NULL","","",""
"22137",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",43,0,"distratoras","NULL","PennController","43","_Trial_","Start",1696359883777,"M2",NA,14,"A mulher é mais velha que a irmã.",NA,NA,NA,NA,"img3.png","img4.png","NULL","","",""
"22138",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",43,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","8","irmã.",1696359888199,"M2",NA,14,"A mulher é mais velha que a irmã.",NA,NA,NA,NA,"img3.png","img4.png","481","false","A mulher é mais velha que a irmã.","Any addtional parameters were appended as additional columns"
"22139",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",43,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","7","a",1696359888199,"M2",NA,14,"A mulher é mais velha que a irmã.",NA,NA,NA,NA,"img3.png","img4.png","493","false","A mulher é mais velha que a irmã.","Any addtional parameters were appended as additional columns"
"22140",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",43,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","6","que",1696359888199,"M2",NA,14,"A mulher é mais velha que a irmã.",NA,NA,NA,NA,"img3.png","img4.png","510","false","A mulher é mais velha que a irmã.","Any addtional parameters were appended as additional columns"
"22141",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",43,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","5","velha",1696359888199,"M2",NA,14,"A mulher é mais velha que a irmã.",NA,NA,NA,NA,"img3.png","img4.png","532","false","A mulher é mais velha que a irmã.","Any addtional parameters were appended as additional columns"
"22142",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",43,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","4","mais",1696359888199,"M2",NA,14,"A mulher é mais velha que a irmã.",NA,NA,NA,NA,"img3.png","img4.png","499","false","A mulher é mais velha que a irmã.","Any addtional parameters were appended as additional columns"
"22143",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",43,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","3","é",1696359888199,"M2",NA,14,"A mulher é mais velha que a irmã.",NA,NA,NA,NA,"img3.png","img4.png","482","false","A mulher é mais velha que a irmã.","Any addtional parameters were appended as additional columns"
"22144",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",43,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","2","mulher",1696359888199,"M2",NA,14,"A mulher é mais velha que a irmã.",NA,NA,NA,NA,"img3.png","img4.png","541","false","A mulher é mais velha que a irmã.","Any addtional parameters were appended as additional columns"
"22145",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",43,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","1","A",1696359888199,"M2",NA,14,"A mulher é mais velha que a irmã.",NA,NA,NA,NA,"img3.png","img4.png","442","false","A mulher é mais velha que a irmã.","Any addtional parameters were appended as additional columns"
"22146",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",43,0,"distratoras","NULL","Canvas","ladaAlado","Print",NA,1696359888200,"M2",NA,14,"A mulher é mais velha que a irmã.",NA,NA,NA,NA,"img3.png","img4.png","NULL","","",""
"22147",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",43,0,"distratoras","NULL","Selector","respostadistratoras","Selection","imga",1696359888912,"M2",NA,14,"A mulher é mais velha que a irmã.",NA,NA,NA,NA,"img3.png","img4.png","imga;imgb","","",""
"22148",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",43,0,"distratoras","NULL","PennController","43","_Trial_","End",1696359889608,"M2",NA,14,"A mulher é mais velha que a irmã.",NA,NA,NA,NA,"img3.png","img4.png","NULL","","",""
"22149",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",57,0,"distratoras","NULL","PennController","57","_Trial_","Start",1696359889609,"M2",NA,28,"A empresária tem tantas padarias quanto mercados.",NA,NA,NA,NA,"img3.png","img4.png","NULL","","",""
"22150",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",57,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","7","mercados.",1696359893754,"M2",NA,28,"A empresária tem tantas padarias quanto mercados.",NA,NA,NA,NA,"img3.png","img4.png","482","false","A empresária tem tantas padarias quanto mercados.","Any addtional parameters were appended as additional columns"
"22151",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",57,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","6","quanto",1696359893754,"M2",NA,28,"A empresária tem tantas padarias quanto mercados.",NA,NA,NA,NA,"img3.png","img4.png","587","false","A empresária tem tantas padarias quanto mercados.","Any addtional parameters were appended as additional columns"
"22152",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",57,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","5","padarias",1696359893754,"M2",NA,28,"A empresária tem tantas padarias quanto mercados.",NA,NA,NA,NA,"img3.png","img4.png","513","false","A empresária tem tantas padarias quanto mercados.","Any addtional parameters were appended as additional columns"
"22153",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",57,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","4","tantas",1696359893754,"M2",NA,28,"A empresária tem tantas padarias quanto mercados.",NA,NA,NA,NA,"img3.png","img4.png","639","false","A empresária tem tantas padarias quanto mercados.","Any addtional parameters were appended as additional columns"
"22154",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",57,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","3","tem",1696359893754,"M2",NA,28,"A empresária tem tantas padarias quanto mercados.",NA,NA,NA,NA,"img3.png","img4.png","463","false","A empresária tem tantas padarias quanto mercados.","Any addtional parameters were appended as additional columns"
"22155",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",57,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","2","empresária",1696359893754,"M2",NA,28,"A empresária tem tantas padarias quanto mercados.",NA,NA,NA,NA,"img3.png","img4.png","480","false","A empresária tem tantas padarias quanto mercados.","Any addtional parameters were appended as additional columns"
"22156",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",57,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","1","A",1696359893754,"M2",NA,28,"A empresária tem tantas padarias quanto mercados.",NA,NA,NA,NA,"img3.png","img4.png","423","false","A empresária tem tantas padarias quanto mercados.","Any addtional parameters were appended as additional columns"
"22157",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",57,0,"distratoras","NULL","Canvas","ladaAlado","Print",NA,1696359893755,"M2",NA,28,"A empresária tem tantas padarias quanto mercados.",NA,NA,NA,NA,"img3.png","img4.png","NULL","","",""
"22158",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",57,0,"distratoras","NULL","Selector","respostadistratoras","Selection","imgb",1696359894719,"M2",NA,28,"A empresária tem tantas padarias quanto mercados.",NA,NA,NA,NA,"img3.png","img4.png","imga;imgb","","",""
"22159",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",57,0,"distratoras","NULL","PennController","57","_Trial_","End",1696359895544,"M2",NA,28,"A empresária tem tantas padarias quanto mercados.",NA,NA,NA,NA,"img3.png","img4.png","NULL","","",""
"22160",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",27,0,"alvos","NULL","PennController","27","_Trial_","Start",1696359895546,"M2","C",14,"A menina desenhou muitas matas em Denver.","matas","QP","NMP","QP+NMP","img1.png","img2.png","NULL","","",""
"22161",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",27,0,"alvos","NULL","Controller-DashedSentence","DashedSentence","7","Denver.",1696359899982,"M2","C",14,"A menina desenhou muitas matas em Denver.","matas","QP","NMP","QP+NMP","img1.png","img2.png","639","false","A menina desenhou muitas matas em Denver.","Any addtional parameters were appended as additional columns"
"22162",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",27,0,"alvos","NULL","Controller-DashedSentence","DashedSentence","6","em",1696359899982,"M2","C",14,"A menina desenhou muitas matas em Denver.","matas","QP","NMP","QP+NMP","img1.png","img2.png","531","false","A menina desenhou muitas matas em Denver.","Any addtional parameters were appended as additional columns"
"22163",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",27,0,"alvos","NULL","Controller-DashedSentence","DashedSentence","5","matas",1696359899982,"M2","C",14,"A menina desenhou muitas matas em Denver.","matas","QP","NMP","QP+NMP","img1.png","img2.png","675","false","A menina desenhou muitas matas em Denver.","Any addtional parameters were appended as additional columns"
"22164",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",27,0,"alvos","NULL","Controller-DashedSentence","DashedSentence","4","muitas",1696359899982,"M2","C",14,"A menina desenhou muitas matas em Denver.","matas","QP","NMP","QP+NMP","img1.png","img2.png","619","false","A menina desenhou muitas matas em Denver.","Any addtional parameters were appended as additional columns"
"22165",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",27,0,"alvos","NULL","Controller-DashedSentence","DashedSentence","3","desenhou",1696359899982,"M2","C",14,"A menina desenhou muitas matas em Denver.","matas","QP","NMP","QP+NMP","img1.png","img2.png","503","false","A menina desenhou muitas matas em Denver.","Any addtional parameters were appended as additional columns"
"22166",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",27,0,"alvos","NULL","Controller-DashedSentence","DashedSentence","2","menina",1696359899982,"M2","C",14,"A menina desenhou muitas matas em Denver.","matas","QP","NMP","QP+NMP","img1.png","img2.png","499","false","A menina desenhou muitas matas em Denver.","Any addtional parameters were appended as additional columns"
"22167",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",27,0,"alvos","NULL","Controller-DashedSentence","DashedSentence","1","A",1696359899982,"M2","C",14,"A menina desenhou muitas matas em Denver.","matas","QP","NMP","QP+NMP","img1.png","img2.png","532","false","A menina desenhou muitas matas em Denver.","Any addtional parameters were appended as additional columns"
"22168",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",27,0,"alvos","NULL","Canvas","ladaAlado","Print",NA,1696359899984,"M2","C",14,"A menina desenhou muitas matas em Denver.","matas","QP","NMP","QP+NMP","img1.png","img2.png","NULL","","",""
"22169",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",27,0,"alvos","NULL","Selector","respostaalvos","Selection","imga",1696359900583,"M2","C",14,"A menina desenhou muitas matas em Denver.","matas","QP","NMP","QP+NMP","img1.png","img2.png","imga;imgb","","",""
"22170",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",27,0,"alvos","NULL","PennController","27","_Trial_","End",1696359901424,"M2","C",14,"A menina desenhou muitas matas em Denver.","matas","QP","NMP","QP+NMP","img1.png","img2.png","NULL","","",""
"22171",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",37,0,"distratoras","NULL","PennController","37","_Trial_","Start",1696359901425,"M2",NA,8,"A padeira fez pães demais em São Paulo.",NA,NA,NA,NA,"img1.png","img2.png","NULL","","",""
"22172",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",37,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","8","Paulo.",1696359906183,"M2",NA,8,"A padeira fez pães demais em São Paulo.",NA,NA,NA,NA,"img1.png","img2.png","511","false","A padeira fez pães demais em São Paulo.","Any addtional parameters were appended as additional columns"
"22173",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",37,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","7","São",1696359906183,"M2",NA,8,"A padeira fez pães demais em São Paulo.",NA,NA,NA,NA,"img1.png","img2.png","733","false","A padeira fez pães demais em São Paulo.","Any addtional parameters were appended as additional columns"
"22174",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",37,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","6","em",1696359906183,"M2",NA,8,"A padeira fez pães demais em São Paulo.",NA,NA,NA,NA,"img1.png","img2.png","440","false","A padeira fez pães demais em São Paulo.","Any addtional parameters were appended as additional columns"
"22175",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",37,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","5","demais",1696359906183,"M2",NA,8,"A padeira fez pães demais em São Paulo.",NA,NA,NA,NA,"img1.png","img2.png","660","false","A padeira fez pães demais em São Paulo.","Any addtional parameters were appended as additional columns"
"22176",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",37,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","4","pães",1696359906183,"M2",NA,8,"A padeira fez pães demais em São Paulo.",NA,NA,NA,NA,"img1.png","img2.png","500","false","A padeira fez pães demais em São Paulo.","Any addtional parameters were appended as additional columns"
"22177",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",37,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","3","fez",1696359906183,"M2",NA,8,"A padeira fez pães demais em São Paulo.",NA,NA,NA,NA,"img1.png","img2.png","505","false","A padeira fez pães demais em São Paulo.","Any addtional parameters were appended as additional columns"
"22178",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",37,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","2","padeira",1696359906183,"M2",NA,8,"A padeira fez pães demais em São Paulo.",NA,NA,NA,NA,"img1.png","img2.png","460","false","A padeira fez pães demais em São Paulo.","Any addtional parameters were appended as additional columns"
"22179",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",37,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","1","A",1696359906183,"M2",NA,8,"A padeira fez pães demais em São Paulo.",NA,NA,NA,NA,"img1.png","img2.png","473","false","A padeira fez pães demais em São Paulo.","Any addtional parameters were appended as additional columns"
"22180",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",37,0,"distratoras","NULL","Canvas","ladaAlado","Print",NA,1696359906184,"M2",NA,8,"A padeira fez pães demais em São Paulo.",NA,NA,NA,NA,"img1.png","img2.png","NULL","","",""
"22181",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",37,0,"distratoras","NULL","Selector","respostadistratoras","Selection","imga",1696359906999,"M2",NA,8,"A padeira fez pães demais em São Paulo.",NA,NA,NA,NA,"img1.png","img2.png","imga;imgb","","",""
"22182",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",37,0,"distratoras","NULL","PennController","37","_Trial_","End",1696359907720,"M2",NA,8,"A padeira fez pães demais em São Paulo.",NA,NA,NA,NA,"img1.png","img2.png","NULL","","",""
"22183",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",54,0,"distratoras","NULL","PennController","54","_Trial_","Start",1696359907721,"M2",NA,25,"O homem é tão rico quanto a mulher.",NA,NA,NA,NA,"img3.png","img4.png","NULL","","",""
"22184",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",54,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","8","mulher.",1696359912469,"M2",NA,25,"O homem é tão rico quanto a mulher.",NA,NA,NA,NA,"img3.png","img4.png","503","false","O homem é tão rico quanto a mulher.","Any addtional parameters were appended as additional columns"
"22185",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",54,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","7","a",1696359912469,"M2",NA,25,"O homem é tão rico quanto a mulher.",NA,NA,NA,NA,"img3.png","img4.png","480","false","O homem é tão rico quanto a mulher.","Any addtional parameters were appended as additional columns"
"22186",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",54,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","6","quanto",1696359912469,"M2",NA,25,"O homem é tão rico quanto a mulher.",NA,NA,NA,NA,"img3.png","img4.png","510","false","O homem é tão rico quanto a mulher.","Any addtional parameters were appended as additional columns"
"22187",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",54,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","5","rico",1696359912469,"M2",NA,25,"O homem é tão rico quanto a mulher.",NA,NA,NA,NA,"img3.png","img4.png","559","false","O homem é tão rico quanto a mulher.","Any addtional parameters were appended as additional columns"
"22188",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",54,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","4","tão",1696359912469,"M2",NA,25,"O homem é tão rico quanto a mulher.",NA,NA,NA,NA,"img3.png","img4.png","571","false","O homem é tão rico quanto a mulher.","Any addtional parameters were appended as additional columns"
"22189",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",54,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","3","é",1696359912469,"M2",NA,25,"O homem é tão rico quanto a mulher.",NA,NA,NA,NA,"img3.png","img4.png","500","false","O homem é tão rico quanto a mulher.","Any addtional parameters were appended as additional columns"
"22190",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",54,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","2","homem",1696359912469,"M2",NA,25,"O homem é tão rico quanto a mulher.",NA,NA,NA,NA,"img3.png","img4.png","561","false","O homem é tão rico quanto a mulher.","Any addtional parameters were appended as additional columns"
"22191",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",54,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","1","O",1696359912469,"M2",NA,25,"O homem é tão rico quanto a mulher.",NA,NA,NA,NA,"img3.png","img4.png","470","false","O homem é tão rico quanto a mulher.","Any addtional parameters were appended as additional columns"
"22192",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",54,0,"distratoras","NULL","Canvas","ladaAlado","Print",NA,1696359912470,"M2",NA,25,"O homem é tão rico quanto a mulher.",NA,NA,NA,NA,"img3.png","img4.png","NULL","","",""
"22193",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",54,0,"distratoras","NULL","Selector","respostadistratoras","Selection","imgb",1696359913311,"M2",NA,25,"O homem é tão rico quanto a mulher.",NA,NA,NA,NA,"img3.png","img4.png","imga;imgb","","",""
"22194",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",54,0,"distratoras","NULL","PennController","54","_Trial_","End",1696359914352,"M2",NA,25,"O homem é tão rico quanto a mulher.",NA,NA,NA,NA,"img3.png","img4.png","NULL","","",""
"22195",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",26,0,"alvos","NULL","PennController","26","_Trial_","Start",1696359914353,"M2","C",13,"A motorista tomou muita chuva em Praga.","chuva","QS","NM","QS+NM","img1.png","img2.png","NULL","","",""
"22196",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",26,0,"alvos","NULL","Controller-DashedSentence","DashedSentence","7","Praga.",1696359918724,"M2","C",13,"A motorista tomou muita chuva em Praga.","chuva","QS","NM","QS+NM","img1.png","img2.png","471","false","A motorista tomou muita chuva em Praga.","Any addtional parameters were appended as additional columns"
"22197",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",26,0,"alvos","NULL","Controller-DashedSentence","DashedSentence","6","em",1696359918724,"M2","C",13,"A motorista tomou muita chuva em Praga.","chuva","QS","NM","QS+NM","img1.png","img2.png","493","false","A motorista tomou muita chuva em Praga.","Any addtional parameters were appended as additional columns"
"22198",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",26,0,"alvos","NULL","Controller-DashedSentence","DashedSentence","5","chuva",1696359918724,"M2","C",13,"A motorista tomou muita chuva em Praga.","chuva","QS","NM","QS+NM","img1.png","img2.png","510","false","A motorista tomou muita chuva em Praga.","Any addtional parameters were appended as additional columns"
"22199",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",26,0,"alvos","NULL","Controller-DashedSentence","DashedSentence","4","muita",1696359918724,"M2","C",13,"A motorista tomou muita chuva em Praga.","chuva","QS","NM","QS+NM","img1.png","img2.png","572","false","A motorista tomou muita chuva em Praga.","Any addtional parameters were appended as additional columns"
"22200",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",26,0,"alvos","NULL","Controller-DashedSentence","DashedSentence","3","tomou",1696359918724,"M2","C",13,"A motorista tomou muita chuva em Praga.","chuva","QS","NM","QS+NM","img1.png","img2.png","559","false","A motorista tomou muita chuva em Praga.","Any addtional parameters were appended as additional columns"
"22201",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",26,0,"alvos","NULL","Controller-DashedSentence","DashedSentence","2","motorista",1696359918724,"M2","C",13,"A motorista tomou muita chuva em Praga.","chuva","QS","NM","QS+NM","img1.png","img2.png","543","false","A motorista tomou muita chuva em Praga.","Any addtional parameters were appended as additional columns"
"22202",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",26,0,"alvos","NULL","Controller-DashedSentence","DashedSentence","1","A",1696359918724,"M2","C",13,"A motorista tomou muita chuva em Praga.","chuva","QS","NM","QS+NM","img1.png","img2.png","487","false","A motorista tomou muita chuva em Praga.","Any addtional parameters were appended as additional columns"
"22203",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",26,0,"alvos","NULL","Canvas","ladaAlado","Print",NA,1696359918726,"M2","C",13,"A motorista tomou muita chuva em Praga.","chuva","QS","NM","QS+NM","img1.png","img2.png","NULL","","",""
"22204",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",26,0,"alvos","NULL","Selector","respostaalvos","Selection","imga",1696359919383,"M2","C",13,"A motorista tomou muita chuva em Praga.","chuva","QS","NM","QS+NM","img1.png","img2.png","imga;imgb","","",""
"22205",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",26,0,"alvos","NULL","PennController","26","_Trial_","End",1696359920272,"M2","C",13,"A motorista tomou muita chuva em Praga.","chuva","QS","NM","QS+NM","img1.png","img2.png","NULL","","",""
"22206",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",36,0,"distratoras","NULL","PennController","36","_Trial_","Start",1696359920273,"M2",NA,7,"A mulher trouxe alguns presentes de Madagascar.",NA,NA,NA,NA,"img1.png","img2.png","NULL","","",""
"22207",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",36,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","7","Madagascar.",1696359924834,"M2",NA,7,"A mulher trouxe alguns presentes de Madagascar.",NA,NA,NA,NA,"img1.png","img2.png","589","false","A mulher trouxe alguns presentes de Madagascar.","Any addtional parameters were appended as additional columns"
"22208",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",36,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","6","de",1696359924834,"M2",NA,7,"A mulher trouxe alguns presentes de Madagascar.",NA,NA,NA,NA,"img1.png","img2.png","709","false","A mulher trouxe alguns presentes de Madagascar.","Any addtional parameters were appended as additional columns"
"22209",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",36,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","5","presentes",1696359924834,"M2",NA,7,"A mulher trouxe alguns presentes de Madagascar.",NA,NA,NA,NA,"img1.png","img2.png","745","false","A mulher trouxe alguns presentes de Madagascar.","Any addtional parameters were appended as additional columns"
"22210",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",36,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","4","alguns",1696359924834,"M2",NA,7,"A mulher trouxe alguns presentes de Madagascar.",NA,NA,NA,NA,"img1.png","img2.png","539","false","A mulher trouxe alguns presentes de Madagascar.","Any addtional parameters were appended as additional columns"
"22211",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",36,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","3","trouxe",1696359924834,"M2",NA,7,"A mulher trouxe alguns presentes de Madagascar.",NA,NA,NA,NA,"img1.png","img2.png","641","false","A mulher trouxe alguns presentes de Madagascar.","Any addtional parameters were appended as additional columns"
"22212",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",36,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","2","mulher",1696359924834,"M2",NA,7,"A mulher trouxe alguns presentes de Madagascar.",NA,NA,NA,NA,"img1.png","img2.png","522","false","A mulher trouxe alguns presentes de Madagascar.","Any addtional parameters were appended as additional columns"
"22213",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",36,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","1","A",1696359924834,"M2",NA,7,"A mulher trouxe alguns presentes de Madagascar.",NA,NA,NA,NA,"img1.png","img2.png","454","false","A mulher trouxe alguns presentes de Madagascar.","Any addtional parameters were appended as additional columns"
"22214",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",36,0,"distratoras","NULL","Canvas","ladaAlado","Print",NA,1696359924835,"M2",NA,7,"A mulher trouxe alguns presentes de Madagascar.",NA,NA,NA,NA,"img1.png","img2.png","NULL","","",""
"22215",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",36,0,"distratoras","NULL","Selector","respostadistratoras","Selection","imgb",1696359925648,"M2",NA,7,"A mulher trouxe alguns presentes de Madagascar.",NA,NA,NA,NA,"img1.png","img2.png","imga;imgb","","",""
"22216",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",36,0,"distratoras","NULL","PennController","36","_Trial_","End",1696359926353,"M2",NA,7,"A mulher trouxe alguns presentes de Madagascar.",NA,NA,NA,NA,"img1.png","img2.png","NULL","","",""
"22217",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",53,0,"distratoras","NULL","PennController","53","_Trial_","Start",1696359926354,"M2",NA,24,"A mulher é tão talentosa quanto o homem.",NA,NA,NA,NA,"img3.png","img4.png","NULL","","",""
"22218",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",53,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","8","homem.",1696359931008,"M2",NA,24,"A mulher é tão talentosa quanto o homem.",NA,NA,NA,NA,"img3.png","img4.png","393","false","A mulher é tão talentosa quanto o homem.","Any addtional parameters were appended as additional columns"
"22219",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",53,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","7","o",1696359931008,"M2",NA,24,"A mulher é tão talentosa quanto o homem.",NA,NA,NA,NA,"img3.png","img4.png","460","false","A mulher é tão talentosa quanto o homem.","Any addtional parameters were appended as additional columns"
"22220",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",53,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","6","quanto",1696359931008,"M2",NA,24,"A mulher é tão talentosa quanto o homem.",NA,NA,NA,NA,"img3.png","img4.png","501","false","A mulher é tão talentosa quanto o homem.","Any addtional parameters were appended as additional columns"
"22221",1696360091,"d79d99adc9875de0a41351bdb7ecc952","PennController",53,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","5","talentosa",1696359931008,"M2",NA,24,"A mulher é tão talentosa quanto o homem.",NA,NA,NA,NA,"img3.png","img4.png","556","false","A mulher é tão talentosa quanto o homem.","Any addtional parameters were appended as additional columns"
